1503th file for whole dataset of cell 39, (c=0.03981, npop=32, D=3e-06)
1504th file for whole dataset of cell 39, (c=0.03981, npop=128, D=3e-06)
1505th file for whole dataset of cell 39, (c=0.03981, npop=4, D=3e-06)
1506th file for whole dataset of cell 39, (c=0.03981, npop=1, D=3e-06)
1507th file for whole dataset of cell 39, (c=0.03981, npop=512, D=3e-06)
1508th file for whole dataset of cell 39, (c=0.03981, npop=128, D=39.8107)
1509th file for whole dataset of cell 39, (c=0.03981, npop=16, D=39.8107)
1510th file for whole dataset of cell 39, (c=0.03981, npop=1, D=39.8107)
1511th file for whole dataset of cell 39, (c=0.03981, npop=2, D=39.8107)
1512th file for whole dataset of cell 39, (c=0.03981, npop=512, D=39.8107)
1513th file for whole dataset of cell 39, (c=0.03981, npop=32, D=39.8107)
1514th file for whole dataset of cell 39, (c=0.03981, npop=4, D=39.8107)
1515th file for whole dataset of cell 39, (c=0.03981, npop=256, D=39.8107)
1516th file for whole dataset of cell 39, (c=0.03981, npop=8, D=39.8107)
1517th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=39.8107)
1518th file for whole dataset of cell 39, (c=0.03981, npop=64, D=39.8107)
1519th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=39.8107)
1520th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=39.8107)
1521th file for whole dataset of cell 39, (c=0.03981, npop=2, D=0.000631)
1522th file for whole dataset of cell 39, (c=0.03981, npop=32, D=0.000631)
1523th file for whole dataset of cell 39, (c=0.03981, npop=1, D=0.000631)
1524th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=0.000631)
1525th file for whole dataset of cell 39, (c=0.03981, npop=16, D=0.000631)
1526th file for whole dataset of cell 39, (c=0.03981, npop=4, D=0.000631)
1527th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=0.000631)
1528th file for whole dataset of cell 39, (c=0.03981, npop=256, D=0.000631)
1529th file for whole dataset of cell 39, (c=0.03981, npop=64, D=0.000631)
1530th file for whole dataset of cell 39, (c=0.03981, npop=512, D=0.000631)
1531th file for whole dataset of cell 39, (c=0.03981, npop=8, D=0.000631)
1532th file for whole dataset of cell 39, (c=0.03981, npop=128, D=0.000631)
1533th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=0.000631)
1534th file for whole dataset of cell 39, (c=0.03981, npop=1, D=15.8489)
1535th file for whole dataset of cell 39, (c=0.03981, npop=64, D=15.8489)
1536th file for whole dataset of cell 39, (c=0.03981, npop=2, D=15.8489)
1537th file for whole dataset of cell 39, (c=0.03981, npop=32, D=15.8489)
1538th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=15.8489)
1539th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=15.8489)
1540th file for whole dataset of cell 39, (c=0.03981, npop=128, D=15.8489)
1541th file for whole dataset of cell 39, (c=0.03981, npop=8, D=15.8489)
1542th file for whole dataset of cell 39, (c=0.03981, npop=256, D=15.8489)
1543th file for whole dataset of cell 39, (c=0.03981, npop=4, D=15.8489)
1544th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=15.8489)
1545th file for whole dataset of cell 39, (c=0.03981, npop=512, D=15.8489)
1546th file for whole dataset of cell 39, (c=0.03981, npop=16, D=15.8489)
1547th file for whole dataset of cell 39, (c=0.03981, npop=1, D=100)
1548th file for whole dataset of cell 39, (c=0.03981, npop=4, D=100)
1549th file for whole dataset of cell 39, (c=0.03981, npop=2, D=100)
1550th file for whole dataset of cell 39, (c=0.03981, npop=256, D=100)
1551th file for whole dataset of cell 39, (c=0.03981, npop=64, D=100)
1552th file for whole dataset of cell 39, (c=0.03981, npop=16, D=100)
1553th file for whole dataset of cell 39, (c=0.03981, npop=8, D=100)
1554th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=100)
1555th file for whole dataset of cell 39, (c=0.03981, npop=512, D=100)
1556th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=100)
1557th file for whole dataset of cell 39, (c=0.03981, npop=32, D=100)
1558th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=100)
1559th file for whole dataset of cell 39, (c=0.03981, npop=128, D=100)
1560th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=1.6e-05)
1561th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=1.6e-05)
1562th file for whole dataset of cell 39, (c=0.03981, npop=1, D=1.6e-05)
1563th file for whole dataset of cell 39, (c=0.03981, npop=8, D=1.6e-05)
1564th file for whole dataset of cell 39, (c=0.03981, npop=64, D=1.6e-05)
1565th file for whole dataset of cell 39, (c=0.03981, npop=16, D=1.6e-05)
1566th file for whole dataset of cell 39, (c=0.03981, npop=2, D=1.6e-05)
1567th file for whole dataset of cell 39, (c=0.03981, npop=4, D=1.6e-05)
1568th file for whole dataset of cell 39, (c=0.03981, npop=256, D=1.6e-05)
1569th file for whole dataset of cell 39, (c=0.03981, npop=32, D=1.6e-05)
1570th file for whole dataset of cell 39, (c=0.03981, npop=512, D=1.6e-05)
1571th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=1.6e-05)
1572th file for whole dataset of cell 39, (c=0.03981, npop=128, D=1.6e-05)
1573th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=2.51189)
1574th file for whole dataset of cell 39, (c=0.03981, npop=1, D=2.51189)
1575th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=2.51189)
1576th file for whole dataset of cell 39, (c=0.03981, npop=32, D=2.51189)
1577th file for whole dataset of cell 39, (c=0.03981, npop=512, D=2.51189)
1578th file for whole dataset of cell 39, (c=0.03981, npop=128, D=2.51189)
1579th file for whole dataset of cell 39, (c=0.03981, npop=256, D=2.51189)
1580th file for whole dataset of cell 39, (c=0.03981, npop=2, D=2.51189)
1581th file for whole dataset of cell 39, (c=0.03981, npop=4, D=2.51189)
1582th file for whole dataset of cell 39, (c=0.03981, npop=16, D=2.51189)
1583th file for whole dataset of cell 39, (c=0.03981, npop=64, D=2.51189)
1584th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=2.51189)
1585th file for whole dataset of cell 39, (c=0.03981, npop=8, D=2.51189)
1586th file for whole dataset of cell 39, (c=0.03981, npop=256, D=0.01)
1587th file for whole dataset of cell 39, (c=0.03981, npop=32, D=0.01)
1588th file for whole dataset of cell 39, (c=0.03981, npop=512, D=0.01)
1589th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=0.01)
1590th file for whole dataset of cell 39, (c=0.03981, npop=8, D=0.01)
1591th file for whole dataset of cell 39, (c=0.03981, npop=128, D=0.01)
1592th file for whole dataset of cell 39, (c=0.03981, npop=2, D=0.01)
1593th file for whole dataset of cell 39, (c=0.03981, npop=4, D=0.01)
1594th file for whole dataset of cell 39, (c=0.03981, npop=1, D=0.01)
1595th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=0.01)
1596th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=0.01)
1597th file for whole dataset of cell 39, (c=0.03981, npop=64, D=0.01)
1598th file for whole dataset of cell 39, (c=0.03981, npop=16, D=0.01)
1599th file for whole dataset of cell 39, (c=0.03981, npop=1, D=1e-06)
1600th file for whole dataset of cell 39, (c=0.03981, npop=64, D=1e-06)
1601th file for whole dataset of cell 39, (c=0.03981, npop=8, D=1e-06)
1602th file for whole dataset of cell 39, (c=0.03981, npop=128, D=1e-06)
1603th file for whole dataset of cell 39, (c=0.03981, npop=4, D=1e-06)
1604th file for whole dataset of cell 39, (c=0.03981, npop=256, D=1e-06)
1605th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=1e-06)
1606th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=1e-06)
1607th file for whole dataset of cell 39, (c=0.03981, npop=2, D=1e-06)
1608th file for whole dataset of cell 39, (c=0.03981, npop=16, D=1e-06)
1609th file for whole dataset of cell 39, (c=0.03981, npop=32, D=1e-06)
1610th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=1e-06)
1611th file for whole dataset of cell 39, (c=0.03981, npop=512, D=1e-06)
1612th file for whole dataset of cell 39, (c=0.03981, npop=4, D=1)
1613th file for whole dataset of cell 39, (c=0.03981, npop=2, D=1)
1614th file for whole dataset of cell 39, (c=0.03981, npop=32, D=1)
1615th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=1)
1616th file for whole dataset of cell 39, (c=0.03981, npop=16, D=1)
1617th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=1)
1618th file for whole dataset of cell 39, (c=0.03981, npop=512, D=1)
1619th file for whole dataset of cell 39, (c=0.03981, npop=256, D=1)
1620th file for whole dataset of cell 39, (c=0.03981, npop=128, D=1)
1621th file for whole dataset of cell 39, (c=0.03981, npop=64, D=1)
1622th file for whole dataset of cell 39, (c=0.03981, npop=8, D=1)
1623th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=1)
1624th file for whole dataset of cell 39, (c=0.03981, npop=1, D=1)
1625th file for whole dataset of cell 39, (c=0.03981, npop=4, D=0.001585)
1626th file for whole dataset of cell 39, (c=0.03981, npop=16, D=0.001585)
1627th file for whole dataset of cell 39, (c=0.03981, npop=32, D=0.001585)
1628th file for whole dataset of cell 39, (c=0.03981, npop=1, D=0.001585)
1629th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=0.001585)
1630th file for whole dataset of cell 39, (c=0.03981, npop=2, D=0.001585)
1631th file for whole dataset of cell 39, (c=0.03981, npop=256, D=0.001585)
1632th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=0.001585)
1633th file for whole dataset of cell 39, (c=0.03981, npop=64, D=0.001585)
1634th file for whole dataset of cell 39, (c=0.03981, npop=8, D=0.001585)
1635th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=0.001585)
1636th file for whole dataset of cell 39, (c=0.03981, npop=128, D=0.001585)
1637th file for whole dataset of cell 39, (c=0.03981, npop=512, D=0.001585)
1638th file for whole dataset of cell 39, (c=0.03981, npop=128, D=0.0001)
1639th file for whole dataset of cell 39, (c=0.03981, npop=512, D=0.0001)
1640th file for whole dataset of cell 39, (c=0.03981, npop=256, D=0.0001)
1641th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=0.0001)
1642th file for whole dataset of cell 39, (c=0.03981, npop=32, D=0.0001)
1643th file for whole dataset of cell 39, (c=0.03981, npop=2, D=0.0001)
1644th file for whole dataset of cell 39, (c=0.03981, npop=8, D=0.0001)
1645th file for whole dataset of cell 39, (c=0.03981, npop=4, D=0.0001)
1646th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=0.0001)
1647th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=0.0001)
1648th file for whole dataset of cell 39, (c=0.03981, npop=16, D=0.0001)
1649th file for whole dataset of cell 39, (c=0.03981, npop=64, D=0.0001)
1650th file for whole dataset of cell 39, (c=0.03981, npop=1, D=0.0001)
1651th file for whole dataset of cell 39, (c=0.03981, npop=16, D=0)
1652th file for whole dataset of cell 39, (c=0.03981, npop=32, D=0)
1653th file for whole dataset of cell 39, (c=0.03981, npop=128, D=0)
1654th file for whole dataset of cell 39, (c=0.03981, npop=256, D=0)
1655th file for whole dataset of cell 39, (c=0.03981, npop=1, D=0)
1656th file for whole dataset of cell 39, (c=0.03981, npop=512, D=0)
1657th file for whole dataset of cell 39, (c=0.03981, npop=2, D=0)
1658th file for whole dataset of cell 39, (c=0.03981, npop=8, D=0)
1659th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=0)
1660th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=0)
1661th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=0)
1662th file for whole dataset of cell 39, (c=0.03981, npop=64, D=0)
1663th file for whole dataset of cell 39, (c=0.03981, npop=4, D=0)
1664th file for whole dataset of cell 39, (c=0.03981, npop=32, D=0.063096)
1665th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=0.063096)
1666th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=0.063096)
1667th file for whole dataset of cell 39, (c=0.03981, npop=128, D=0.063096)
1668th file for whole dataset of cell 39, (c=0.03981, npop=1, D=0.063096)
1669th file for whole dataset of cell 39, (c=0.03981, npop=512, D=0.063096)
1670th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=0.063096)
1671th file for whole dataset of cell 39, (c=0.03981, npop=4, D=0.063096)
1672th file for whole dataset of cell 39, (c=0.03981, npop=16, D=0.063096)
1673th file for whole dataset of cell 39, (c=0.03981, npop=64, D=0.063096)
1674th file for whole dataset of cell 39, (c=0.03981, npop=2, D=0.063096)
1675th file for whole dataset of cell 39, (c=0.03981, npop=256, D=0.063096)
1676th file for whole dataset of cell 39, (c=0.03981, npop=8, D=0.063096)
1677th file for whole dataset of cell 39, (c=0.03981, npop=64, D=6.30957)
1678th file for whole dataset of cell 39, (c=0.03981, npop=4, D=6.30957)
1679th file for whole dataset of cell 39, (c=0.03981, npop=16, D=6.30957)
1680th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=6.30957)
1681th file for whole dataset of cell 39, (c=0.03981, npop=256, D=6.30957)
1682th file for whole dataset of cell 39, (c=0.03981, npop=2, D=6.30957)
1683th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=6.30957)
1684th file for whole dataset of cell 39, (c=0.03981, npop=32, D=6.30957)
1685th file for whole dataset of cell 39, (c=0.03981, npop=1, D=6.30957)
1686th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=6.30957)
1687th file for whole dataset of cell 39, (c=0.03981, npop=128, D=6.30957)
1688th file for whole dataset of cell 39, (c=0.03981, npop=8, D=6.30957)
1689th file for whole dataset of cell 39, (c=0.03981, npop=512, D=6.30957)
1690th file for whole dataset of cell 39, (c=0.03981, npop=64, D=0.003981)
1691th file for whole dataset of cell 39, (c=0.03981, npop=16, D=0.003981)
1692th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=0.003981)
1693th file for whole dataset of cell 39, (c=0.03981, npop=1, D=0.003981)
1694th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=0.003981)
1695th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=0.003981)
1696th file for whole dataset of cell 39, (c=0.03981, npop=128, D=0.003981)
1697th file for whole dataset of cell 39, (c=0.03981, npop=8, D=0.003981)
1698th file for whole dataset of cell 39, (c=0.03981, npop=2, D=0.003981)
1699th file for whole dataset of cell 39, (c=0.03981, npop=512, D=0.003981)
1700th file for whole dataset of cell 39, (c=0.03981, npop=32, D=0.003981)
1701th file for whole dataset of cell 39, (c=0.03981, npop=4, D=0.003981)
1702th file for whole dataset of cell 39, (c=0.03981, npop=256, D=0.003981)
1703th file for whole dataset of cell 39, (c=0.03981, npop=2048, D=0.158489)
1704th file for whole dataset of cell 39, (c=0.03981, npop=16, D=0.158489)
1705th file for whole dataset of cell 39, (c=0.03981, npop=32, D=0.158489)
1706th file for whole dataset of cell 39, (c=0.03981, npop=2, D=0.158489)
1707th file for whole dataset of cell 39, (c=0.03981, npop=512, D=0.158489)
1708th file for whole dataset of cell 39, (c=0.03981, npop=8, D=0.158489)
1709th file for whole dataset of cell 39, (c=0.03981, npop=64, D=0.158489)
1710th file for whole dataset of cell 39, (c=0.03981, npop=4, D=0.158489)
1711th file for whole dataset of cell 39, (c=0.03981, npop=256, D=0.158489)
1712th file for whole dataset of cell 39, (c=0.03981, npop=128, D=0.158489)
1713th file for whole dataset of cell 39, (c=0.03981, npop=1024, D=0.158489)
1714th file for whole dataset of cell 39, (c=0.03981, npop=1, D=0.158489)
1715th file for whole dataset of cell 39, (c=0.03981, npop=4096, D=0.158489)
1716th file for whole dataset of cell 39, (c=6e-05, npop=1, D=0.025119)
1717th file for whole dataset of cell 39, (c=6e-05, npop=256, D=0.025119)
1718th file for whole dataset of cell 39, (c=6e-05, npop=4, D=0.025119)
1719th file for whole dataset of cell 39, (c=6e-05, npop=128, D=0.025119)
1720th file for whole dataset of cell 39, (c=6e-05, npop=2, D=0.025119)
1721th file for whole dataset of cell 39, (c=6e-05, npop=512, D=0.025119)
1722th file for whole dataset of cell 39, (c=6e-05, npop=32, D=0.025119)
1723th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=0.025119)
1724th file for whole dataset of cell 39, (c=6e-05, npop=64, D=0.025119)
1725th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=0.025119)
1726th file for whole dataset of cell 39, (c=6e-05, npop=16, D=0.025119)
1727th file for whole dataset of cell 39, (c=6e-05, npop=8, D=0.025119)
1728th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=0.025119)
1729th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=0.000251)
1730th file for whole dataset of cell 39, (c=6e-05, npop=8, D=0.000251)
1731th file for whole dataset of cell 39, (c=6e-05, npop=1, D=0.000251)
1732th file for whole dataset of cell 39, (c=6e-05, npop=256, D=0.000251)
1733th file for whole dataset of cell 39, (c=6e-05, npop=2, D=0.000251)
1734th file for whole dataset of cell 39, (c=6e-05, npop=32, D=0.000251)
1735th file for whole dataset of cell 39, (c=6e-05, npop=128, D=0.000251)
1736th file for whole dataset of cell 39, (c=6e-05, npop=4, D=0.000251)
1737th file for whole dataset of cell 39, (c=6e-05, npop=64, D=0.000251)
1738th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=0.000251)
1739th file for whole dataset of cell 39, (c=6e-05, npop=16, D=0.000251)
1740th file for whole dataset of cell 39, (c=6e-05, npop=512, D=0.000251)
1741th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=0.000251)
1742th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=0.398107)
1743th file for whole dataset of cell 39, (c=6e-05, npop=1, D=0.398107)
1744th file for whole dataset of cell 39, (c=6e-05, npop=8, D=0.398107)
1745th file for whole dataset of cell 39, (c=6e-05, npop=64, D=0.398107)
1746th file for whole dataset of cell 39, (c=6e-05, npop=32, D=0.398107)
1747th file for whole dataset of cell 39, (c=6e-05, npop=128, D=0.398107)
1748th file for whole dataset of cell 39, (c=6e-05, npop=256, D=0.398107)
1749th file for whole dataset of cell 39, (c=6e-05, npop=16, D=0.398107)
1750th file for whole dataset of cell 39, (c=6e-05, npop=512, D=0.398107)
1751th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=0.398107)
1752th file for whole dataset of cell 39, (c=6e-05, npop=2, D=0.398107)
1753th file for whole dataset of cell 39, (c=6e-05, npop=4, D=0.398107)
1754th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=0.398107)
1755th file for whole dataset of cell 39, (c=6e-05, npop=32, D=6e-06)
1756th file for whole dataset of cell 39, (c=6e-05, npop=16, D=6e-06)
1757th file for whole dataset of cell 39, (c=6e-05, npop=8, D=6e-06)
1758th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=6e-06)
1759th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=6e-06)
1760th file for whole dataset of cell 39, (c=6e-05, npop=1, D=6e-06)
1761th file for whole dataset of cell 39, (c=6e-05, npop=128, D=6e-06)
1762th file for whole dataset of cell 39, (c=6e-05, npop=4, D=6e-06)
1763th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=6e-06)
1764th file for whole dataset of cell 39, (c=6e-05, npop=512, D=6e-06)
1765th file for whole dataset of cell 39, (c=6e-05, npop=2, D=6e-06)
1766th file for whole dataset of cell 39, (c=6e-05, npop=256, D=6e-06)
1767th file for whole dataset of cell 39, (c=6e-05, npop=64, D=6e-06)
1768th file for whole dataset of cell 39, (c=6e-05, npop=128, D=4e-05)
1769th file for whole dataset of cell 39, (c=6e-05, npop=32, D=4e-05)
1770th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=4e-05)
1771th file for whole dataset of cell 39, (c=6e-05, npop=256, D=4e-05)
1772th file for whole dataset of cell 39, (c=6e-05, npop=16, D=4e-05)
1773th file for whole dataset of cell 39, (c=6e-05, npop=4, D=4e-05)
1774th file for whole dataset of cell 39, (c=6e-05, npop=8, D=4e-05)
1775th file for whole dataset of cell 39, (c=6e-05, npop=64, D=4e-05)
1776th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=4e-05)
1777th file for whole dataset of cell 39, (c=6e-05, npop=1, D=4e-05)
1778th file for whole dataset of cell 39, (c=6e-05, npop=512, D=4e-05)
1779th file for whole dataset of cell 39, (c=6e-05, npop=2, D=4e-05)
1780th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=4e-05)
1781th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=3e-06)
1782th file for whole dataset of cell 39, (c=6e-05, npop=4, D=3e-06)
1783th file for whole dataset of cell 39, (c=6e-05, npop=256, D=3e-06)
1784th file for whole dataset of cell 39, (c=6e-05, npop=16, D=3e-06)
1785th file for whole dataset of cell 39, (c=6e-05, npop=32, D=3e-06)
1786th file for whole dataset of cell 39, (c=6e-05, npop=512, D=3e-06)
1787th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=3e-06)
1788th file for whole dataset of cell 39, (c=6e-05, npop=1, D=3e-06)
1789th file for whole dataset of cell 39, (c=6e-05, npop=64, D=3e-06)
1790th file for whole dataset of cell 39, (c=6e-05, npop=2, D=3e-06)
1791th file for whole dataset of cell 39, (c=6e-05, npop=128, D=3e-06)
1792th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=3e-06)
1793th file for whole dataset of cell 39, (c=6e-05, npop=8, D=3e-06)
1794th file for whole dataset of cell 39, (c=6e-05, npop=32, D=39.8107)
1795th file for whole dataset of cell 39, (c=6e-05, npop=16, D=39.8107)
1796th file for whole dataset of cell 39, (c=6e-05, npop=4, D=39.8107)
1797th file for whole dataset of cell 39, (c=6e-05, npop=2, D=39.8107)
1798th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=39.8107)
1799th file for whole dataset of cell 39, (c=6e-05, npop=512, D=39.8107)
1800th file for whole dataset of cell 39, (c=6e-05, npop=1, D=39.8107)
1801th file for whole dataset of cell 39, (c=6e-05, npop=256, D=39.8107)
1802th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=39.8107)
1803th file for whole dataset of cell 39, (c=6e-05, npop=8, D=39.8107)
1804th file for whole dataset of cell 39, (c=6e-05, npop=128, D=39.8107)
1805th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=39.8107)
1806th file for whole dataset of cell 39, (c=6e-05, npop=64, D=39.8107)
1807th file for whole dataset of cell 39, (c=6e-05, npop=64, D=0.000631)
1808th file for whole dataset of cell 39, (c=6e-05, npop=4, D=0.000631)
1809th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=0.000631)
1810th file for whole dataset of cell 39, (c=6e-05, npop=128, D=0.000631)
1811th file for whole dataset of cell 39, (c=6e-05, npop=16, D=0.000631)
1812th file for whole dataset of cell 39, (c=6e-05, npop=1, D=0.000631)
1813th file for whole dataset of cell 39, (c=6e-05, npop=512, D=0.000631)
1814th file for whole dataset of cell 39, (c=6e-05, npop=256, D=0.000631)
1815th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=0.000631)
1816th file for whole dataset of cell 39, (c=6e-05, npop=8, D=0.000631)
1817th file for whole dataset of cell 39, (c=6e-05, npop=32, D=0.000631)
1818th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=0.000631)
1819th file for whole dataset of cell 39, (c=6e-05, npop=2, D=0.000631)
1820th file for whole dataset of cell 39, (c=6e-05, npop=256, D=15.8489)
1821th file for whole dataset of cell 39, (c=6e-05, npop=1, D=15.8489)
1822th file for whole dataset of cell 39, (c=6e-05, npop=8, D=15.8489)
1823th file for whole dataset of cell 39, (c=6e-05, npop=128, D=15.8489)
1824th file for whole dataset of cell 39, (c=6e-05, npop=64, D=15.8489)
1825th file for whole dataset of cell 39, (c=6e-05, npop=2, D=15.8489)
1826th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=15.8489)
1827th file for whole dataset of cell 39, (c=6e-05, npop=32, D=15.8489)
1828th file for whole dataset of cell 39, (c=6e-05, npop=512, D=15.8489)
1829th file for whole dataset of cell 39, (c=6e-05, npop=16, D=15.8489)
1830th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=15.8489)
1831th file for whole dataset of cell 39, (c=6e-05, npop=4, D=15.8489)
1832th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=15.8489)
1833th file for whole dataset of cell 39, (c=6e-05, npop=1, D=100)
1834th file for whole dataset of cell 39, (c=6e-05, npop=256, D=100)
1835th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=100)
1836th file for whole dataset of cell 39, (c=6e-05, npop=2, D=100)
1837th file for whole dataset of cell 39, (c=6e-05, npop=8, D=100)
1838th file for whole dataset of cell 39, (c=6e-05, npop=512, D=100)
1839th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=100)
1840th file for whole dataset of cell 39, (c=6e-05, npop=64, D=100)
1841th file for whole dataset of cell 39, (c=6e-05, npop=16, D=100)
1842th file for whole dataset of cell 39, (c=6e-05, npop=128, D=100)
1843th file for whole dataset of cell 39, (c=6e-05, npop=4, D=100)
1844th file for whole dataset of cell 39, (c=6e-05, npop=32, D=100)
1845th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=100)
1846th file for whole dataset of cell 39, (c=6e-05, npop=2, D=1.6e-05)
1847th file for whole dataset of cell 39, (c=6e-05, npop=1, D=1.6e-05)
1848th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=1.6e-05)
1849th file for whole dataset of cell 39, (c=6e-05, npop=128, D=1.6e-05)
1850th file for whole dataset of cell 39, (c=6e-05, npop=32, D=1.6e-05)
1851th file for whole dataset of cell 39, (c=6e-05, npop=16, D=1.6e-05)
1852th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=1.6e-05)
1853th file for whole dataset of cell 39, (c=6e-05, npop=8, D=1.6e-05)
1854th file for whole dataset of cell 39, (c=6e-05, npop=512, D=1.6e-05)
1855th file for whole dataset of cell 39, (c=6e-05, npop=256, D=1.6e-05)
1856th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=1.6e-05)
1857th file for whole dataset of cell 39, (c=6e-05, npop=64, D=1.6e-05)
1858th file for whole dataset of cell 39, (c=6e-05, npop=4, D=1.6e-05)
1859th file for whole dataset of cell 39, (c=6e-05, npop=32, D=2.51189)
1860th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=2.51189)
1861th file for whole dataset of cell 39, (c=6e-05, npop=64, D=2.51189)
1862th file for whole dataset of cell 39, (c=6e-05, npop=16, D=2.51189)
1863th file for whole dataset of cell 39, (c=6e-05, npop=2, D=2.51189)
1864th file for whole dataset of cell 39, (c=6e-05, npop=256, D=2.51189)
1865th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=2.51189)
1866th file for whole dataset of cell 39, (c=6e-05, npop=512, D=2.51189)
1867th file for whole dataset of cell 39, (c=6e-05, npop=128, D=2.51189)
1868th file for whole dataset of cell 39, (c=6e-05, npop=4, D=2.51189)
1869th file for whole dataset of cell 39, (c=6e-05, npop=1024, D=2.51189)
1870th file for whole dataset of cell 39, (c=6e-05, npop=8, D=2.51189)
1871th file for whole dataset of cell 39, (c=6e-05, npop=1, D=2.51189)
1872th file for whole dataset of cell 39, (c=6e-05, npop=32, D=0.01)
1873th file for whole dataset of cell 39, (c=6e-05, npop=256, D=0.01)
1874th file for whole dataset of cell 39, (c=6e-05, npop=512, D=0.01)
1875th file for whole dataset of cell 39, (c=6e-05, npop=8, D=0.01)
1876th file for whole dataset of cell 39, (c=6e-05, npop=2, D=0.01)
1877th file for whole dataset of cell 39, (c=6e-05, npop=4096, D=0.01)
1878th file for whole dataset of cell 39, (c=6e-05, npop=2048, D=0.01)
1879th file for whole dataset of cell 39, (c=6e-05, npop=4, D=0.01)
1880th file for whole dataset of cell 39, (c=6e-05, npop=1, D=0.01)
1881th file for whole dataset of cell 39, (c=6e-05, npop=128, D=0.01)
